tumor_id,closest_fetal_sample,distance,stage,tissue,mean_TPM
5031,33,23.84826296842133,,,
5032,79,23.782781202302235,,,
5033,71,25.162399924507596,,,
5034,84,28.931157475023625,,,
5035,83,22.21622975596373,,,
5036,40,27.187980087199826,,,
5037,32,25.577129927641554,,,
5038,77,25.784053932069064,,,
5039,105,23.22211037284481,,,
5040,52,27.06970981625696,,,
5041,40,23.066330860301633,,,
5042,32,27.763774094110488,,,
5043,77,31.187213538561693,,,
5044,32,26.48304382449688,,,
5045,32,26.457741862852693,,,
5046,79,27.24950504198719,,,
5047,36,23.026443187071308,,,
5048,83,21.690037579358112,,,
5049,32,23.98543202794592,,,
5050,32,21.491031114059048,,,
5051,79,22.73915856699786,,,
5052,32,24.36388273705855,,,
5053,79,23.106163601378594,,,
5054,101,29.293878554931517,,,
5055,36,28.284008940004924,,,
5056,74,27.421378388117528,,,
5057,83,29.42131535137949,,,
5058,36,28.304537596333486,,,
5059,50,26.24945024054085,,,
5060,79,26.408577516014734,,,
5061,40,23.961748890617468,,,
5062,83,26.737907917975885,,,
5063,52,31.086669833818036,,,
5064,32,25.662664910512493,,,
5065,83,32.24346960291025,,,
5066,105,26.83886838222862,,,
5067,32,25.565183932809557,,,
5068,52,24.15513043964419,,,
5069,52,25.933981278580415,,,
5070,105,25.560875053442576,,,
5071,83,21.72625420979993,,,
5072,83,21.902603872168303,,,
5073,106,23.806050724283597,,,
5074,32,25.802025514493565,,,
5075,64,26.665045391738605,,,
5076,32,25.301782992003346,,,
5077,84,23.041059070533326,,,
5078,83,22.627949108734228,,,
5079,32,27.105975991388107,,,
5080,40,28.59807391211879,,,
5081,40,27.868464964298695,,,
5082,84,24.98178429788306,,,
5083,40,23.769057905668134,,,
5084,105,28.203417959653365,,,
5085,9,28.145288752366046,,,
5086,79,23.910588830691875,,,
5087,40,25.813000510726667,,,
5088,83,20.02408365442844,,,
5089,32,26.86615369095912,,,
5090,80,30.620005603849236,,,
5091,40,22.546695184054833,,,
5092,32,21.43001436474515,,,
5093,36,23.747505609491117,,,
5094,36,24.354273251253392,,,
5095,91,27.520872942956487,,,
5096,84,24.153671153309734,,,
5097,83,24.842090231248147,,,
5098,9,26.52590875384352,,,
5099,52,24.038940500955004,,,
5100,40,22.058851211719972,,,
5101,36,22.851936692185255,,,
5102,52,27.69835626934931,,,
5103,44,29.00583903777931,,,
5104,32,23.27801922213106,,,
5105,32,26.41204000857366,,,
5106,52,24.683136757896335,,,
5107,83,22.997419801569368,,,
5108,79,24.724305347966023,,,
5109,33,25.843533644225143,,,
5110,33,24.114173103567094,,,
5111,32,25.75397567873568,,,
5112,83,25.032143410327294,,,
5113,40,21.129453223578565,,,
5114,79,22.87416108986901,,,
5115,36,23.875049605716296,,,
5116,50,22.609606704840765,,,
5117,32,28.007200502715428,,,
5118,36,29.48622433063435,,,
5119,52,25.377420614814323,,,
5120,84,24.123747324396955,,,
5121,40,23.033189486036157,,,
5122,32,26.178370120924132,,,
5123,79,25.147135477750464,,,
5124,83,24.931098368441063,,,
5125,32,27.086963082362644,,,
5126,36,24.16582143448191,,,
5127,40,25.853298324571412,,,
5128,33,21.203779366065877,,,
5129,83,24.561595293797964,,,
5130,9,28.550540189660435,,,
5131,84,24.4834885983206,,,
5132,12,26.482230560365824,,,
5133,32,26.711927164870435,,,
5134,32,26.227718140017338,,,
5135,83,25.377006636117233,,,
5136,101,24.055989256365073,,,
5137,84,23.64391377079001,,,
5138,40,25.930161010526977,,,
5139,84,24.047871942961734,,,
5140,79,28.22223511615699,,,
5141,101,23.0707137435744,,,
5142,85,24.877386172492834,,,
5143,79,25.98379523863685,,,
5144,12,25.8546634130203,,,
5145,105,25.19824226423094,,,
5146,79,21.705266942540632,,,
5147,102,28.139303483740164,,,
5148,113,27.552537303346405,,,
5149,79,23.645442667465502,,,
5150,102,25.753352780169095,,,
5151,36,25.456403155797158,,,
5152,33,22.14420293329426,,,
5153,33,26.483216393961765,,,
5154,32,22.47176078686833,,,
5155,106,25.19396806420869,,,
5156,50,24.645740281793433,,,
5157,36,23.50987909566983,,,
5158,52,27.909220152718714,,,
5159,52,26.78753556587458,,,
5160,36,23.36678078788354,,,
5161,12,29.17811963316795,,,
5162,84,22.02513130089254,,,
5163,33,21.862018903471537,,,
5164,32,24.99842382182155,,,
5165,12,30.240424770857814,,,
5166,32,25.52004091009481,,,
5167,9,27.86139770370864,,,
5168,83,25.295768739177557,,,
5169,43,21.090346930881832,,,
5170,32,30.55469548697766,,,
5171,83,21.89690044826721,,,
5172,32,27.155412674350114,,,
5173,32,26.41358773454013,,,
5174,33,22.313839572124063,,,
5175,32,22.9361401694386,,,
5176,12,27.26511938523601,,,
5177,105,23.378630274720123,,,
5178,40,24.916297533456763,,,
5179,84,26.104002047619424,,,
5180,50,25.50475417666024,,,
5181,9,30.649249904778536,,,
5182,79,29.443285501285292,,,
5183,32,24.90283963304388,,,
5184,36,24.51681151473158,,,
5185,79,24.147921220160185,,,
5186,101,26.32750596976546,,,
5187,84,23.767466943202624,,,
5188,40,21.598898178628012,,,
5189,36,27.162929551856134,,,
5190,105,22.385975617660034,,,
5191,79,37.07350353376592,,,
5192,79,22.57576742797093,,,
5193,32,23.345805022200793,,,
5194,102,28.23307335508471,,,
5195,36,24.43241533538228,,,
5196,77,29.82887211401913,,,
5197,79,26.961860586374335,,,
5198,33,24.691113973554145,,,
5199,105,22.60864526429689,,,
5200,84,32.05663284538577,,,
5201,32,21.976484049765638,,,
5202,53,26.77852210105081,,,
5203,9,25.982377596036645,,,
5204,32,25.937693670231692,,,
5205,105,24.427765990682815,,,
5206,32,21.245698698781815,,,
5207,36,25.45185689349218,,,
5208,79,20.776916366953138,,,
5209,32,23.98246899246608,,,
5210,52,26.01789440754498,,,
5211,33,27.719624843447043,,,
5212,32,28.105878275112538,,,
5213,40,25.37887695600878,,,
5214,105,29.18321599485356,,,
5215,84,25.466590378349657,,,
5216,32,25.671313341265105,,,
5217,36,22.41459088312948,,,
5218,84,23.283066064638554,,,
5219,36,26.12051508863334,,,
5220,33,21.45064207750913,,,
5221,101,23.981464142102375,,,
5222,77,24.616343142699908,,,
5223,33,24.331463963555105,,,
5224,32,26.35785688815364,,,
5225,83,23.168212936200447,,,
5226,40,21.952902813104547,,,
5227,33,28.73378716834908,,,
5228,32,23.649497662688287,,,
5229,67,40.20990808780334,,,
5230,12,27.781290438625057,,,
5231,83,22.77804651593958,,,
5232,78,23.897554137472795,,,
5233,32,28.600643243414623,,,
5234,52,29.106716288424032,,,
5235,9,25.922511587712524,,,
5236,33,23.497664282089115,,,
5237,50,27.045261235895836,,,
5238,33,20.935719900013233,,,
5239,79,22.104438183902104,,,
5240,105,26.74300954593361,,,
5241,9,26.15977762865839,,,
5242,52,33.3530648566437,,,
5243,40,30.231943714338836,,,
5244,83,23.504306717712936,,,
5245,32,25.563523919738426,,,
5246,79,20.624979708155035,,,
5247,79,23.213928832381807,,,
5248,9,25.857790625993132,,,
5249,74,32.51816033935853,,,
5250,40,22.44114378301889,,,
5251,83,21.248957230965733,,,
5252,74,25.352719284396194,,,
5253,55,28.296874295273074,,,
5254,102,26.377820907624503,,,
5255,32,23.33775709703147,,,
5256,40,25.929452171152136,,,
5257,77,27.79741943685086,,,
5258,83,24.338884053017143,,,
5259,79,24.207168543379193,,,
5260,52,24.42775292924265,,,
5261,83,23.65132516296663,,,
5262,32,25.134554617948933,,,
5263,40,26.26823173411947,,,
5264,52,24.940578252861897,,,
5265,106,23.962041044037505,,,
5266,32,24.571496716740153,,,
5267,32,23.506369084132835,,,
5268,50,25.002958341593935,,,
5269,40,27.959434071547104,,,
5270,105,26.592396307433603,,,
5271,32,24.567038870314484,,,
5272,83,23.34885033882331,,,
5273,71,24.0836161870953,,,
5274,84,28.777479003216158,,,
5275,32,26.37401163691112,,,
5276,32,23.24866731667611,,,
5277,33,23.695370892521144,,,
5278,106,30.221972761140318,,,
5279,83,22.121323572043313,,,
5280,79,21.726185158883794,,,
5281,49,35.23501086431612,,,
5282,105,27.520587788562935,,,
5283,72,40.11578927548966,,,
5284,36,27.886468108358258,,,
5285,79,23.104656328196175,,,
5286,83,24.311183629026054,,,
5287,84,24.958775771922113,,,
5288,66,32.2815276712426,,,
5289,47,39.21281283859134,,,
5290,32,20.85588800090548,,,
5291,79,26.982714356876794,,,
5292,40,21.703425544037266,,,
5293,32,23.98140210304344,,,
5294,105,23.100503779143704,,,
5295,32,41.27410248182472,,,
5296,79,27.694007934213356,,,
5297,44,25.60621006810399,,,
5298,32,24.493312314540724,,,
5299,84,22.665820549596045,,,
5300,32,24.305596281110407,,,
5301,40,27.13182895577178,,,
5302,79,25.044125484802457,,,
5303,32,24.002752929323208,,,
5304,50,23.287148176860427,,,
5305,52,44.56817571799768,,,
5306,32,27.97661961563761,,,
5307,40,23.97407421335803,,,
5308,32,22.60687692923763,,,
5309,32,22.904628053214434,,,
5310,32,22.36863079403734,,,
5311,83,26.440821768358596,,,
5312,82,26.344122553609605,,,
5313,77,27.96936455140477,,,
5314,12,26.08210249141929,,,
5315,78,22.56124286724047,,,
5316,77,27.353876955094517,,,
5317,32,24.554362268615275,,,
5318,83,23.329620119853946,,,
5319,52,34.56239406886877,,,
5320,101,22.980026421308462,,,
5321,32,22.514240240192898,,,
5322,79,25.3291377805568,,,
5323,36,23.329372040863582,,,
5324,32,27.501416349770405,,,
5325,66,39.87831471332423,,,
5326,32,25.136982239404205,,,
5327,83,23.73554067976665,,,
5328,40,30.601151978798338,,,
5329,83,23.298952130593992,,,
5330,32,23.847622952975957,,,
5331,32,38.12002339928811,,,
5332,44,27.96239185924567,,,
5333,50,22.782033201130034,,,
5334,101,26.674770792505015,,,
5335,32,28.60298187997029,,,
5336,32,24.86826626489078,,,
5337,74,33.127755086153684,,,
5338,79,24.474733132479322,,,
5339,32,33.60029958007552,,,
5340,40,24.063747544898092,,,
5341,105,26.912853944570937,,,
5342,83,22.367518201380843,,,
5343,79,24.219142754133443,,,
5344,32,23.907582258549926,,,
5345,74,25.853019401667332,,,
5346,36,26.380920283245253,,,
5347,40,26.98782632395082,,,
5348,12,25.225858309759147,,,
5349,83,25.697756876063853,,,
5350,36,22.339549843596142,,,
5351,52,22.434023400839383,,,
5352,40,28.007265239661784,,,
5353,80,32.134160340865655,,,
5354,83,22.899071163246767,,,
5355,32,24.540338666922853,,,
5356,83,25.381657032028873,,,
5357,32,22.84800263333589,,,
5358,101,25.191572324170803,,,
5359,105,20.974145705138298,,,
5360,52,22.461200943303,,,
5361,83,23.529288332367294,,,
5362,33,25.762096089051877,,,
5363,32,24.171813064329957,,,
5364,84,25.958430249124333,,,
5365,12,25.193997181203397,,,
5366,50,22.466167874533156,,,
5367,36,26.621645517885916,,,
5368,84,26.8927334894623,,,
5369,105,25.02574601092964,,,
5370,79,21.70292674670179,,,
5371,79,23.19911778324833,,,
5372,106,26.308922109808563,,,
5373,79,21.17622772941552,,,
5374,40,26.51880425298977,,,
5375,36,23.691827551677054,,,
5376,32,22.402503447662433,,,
5377,79,23.489781129185157,,,
5378,12,27.8659832143061,,,
5379,36,25.652888316170362,,,
5380,32,32.54291785940642,,,
5381,40,24.576920373300492,,,
5382,50,25.787172269564707,,,
5383,77,32.05162460994594,,,
5384,32,23.32031412141045,,,
5385,90,25.721815338973535,,,
5386,79,24.643832213097713,,,
5387,36,26.015888837372238,,,
5388,84,25.166681376519154,,,
5389,32,25.02581109016987,,,
5390,32,26.730837265459744,,,
5391,32,24.990284070621108,,,
5392,83,24.295251886878116,,,
5393,40,30.087981932035277,,,
5394,32,22.662607100747096,,,
5395,9,25.691731563308732,,,
5396,32,25.462677907824986,,,
5397,79,21.21029414868099,,,
5398,36,24.43343450451087,,,
5399,32,25.66165024868308,,,
5400,33,30.521983084022274,,,
5401,105,27.90074134967675,,,
5402,40,25.457727719121024,,,
5403,36,27.756629407379585,,,
5404,83,23.46463102062905,,,
5405,84,24.85105168849828,,,
5406,33,28.55163937796428,,,
5407,32,21.66250960986229,,,
5408,32,22.44788337607374,,,
5409,32,24.63001861634471,,,
5410,33,21.980112298212944,,,
5411,52,23.35063197971913,,,
5412,83,22.321168651577285,,,
5413,74,28.942546611255946,,,
5414,83,26.909259782235974,,,
5415,84,21.080361360294965,,,
5416,79,21.747563267841628,,,
5417,40,24.115568612108564,,,
5418,83,22.75499388457059,,,
5419,33,26.081111130276426,,,
5420,32,23.522626928166897,,,
5421,32,28.155755154050897,,,
5422,79,25.175005399478717,,,
5423,33,22.219850142776586,,,
5424,36,21.696118784043026,,,
5425,32,24.524415990129643,,,
5426,52,23.936188646245903,,,
5427,79,22.281826239623406,,,
5428,101,24.702755897602803,,,
5429,79,22.246092812089103,,,
5430,105,25.69747994130018,,,
5431,40,22.965247587496737,,,
5432,32,26.33189093211384,,,
5433,83,21.707456562266714,,,
5434,64,31.213567947722357,,,
5435,36,26.92180663184225,,,
5436,83,23.96570588527181,,,
5437,36,25.461460068705154,,,
5438,79,25.123727079977694,,,
5439,40,33.33982881576012,,,
5440,33,26.224693447872422,,,
5441,50,26.243275540922248,,,
5442,105,22.68917083868914,,,
5443,84,23.22207883471117,,,
5444,43,24.703863639377428,,,
5445,83,21.647060275474434,,,
5446,66,38.190211653800844,,,
5447,79,24.94350421080564,,,
5448,32,25.035716043845763,,,
5449,106,23.644127024748865,,,
5450,67,40.45680253408729,,,
5451,82,29.33404431538695,,,
5452,79,23.80563124253581,,,
5453,32,28.557930786295966,,,
5454,83,22.254929276247786,,,
5455,40,25.108538145173476,,,
5456,32,26.949845237499243,,,
5457,83,23.7537549652875,,,
5458,40,25.063511866207016,,,
5459,84,26.87736439754013,,,
5460,32,28.335004473872473,,,
5461,83,25.110904066912386,,,
5462,32,22.945050299730287,,,
5463,84,24.004478553817517,,,
5464,83,27.300217424270862,,,
5465,79,24.42494994674525,,,
5466,74,24.23434179021656,,,
5467,36,24.24908947679583,,,
5468,79,25.435462372443247,,,
5469,105,22.629087396732046,,,
5470,102,25.655391142570252,,,
5471,32,27.082266995625357,,,
5472,83,23.716191600460238,,,
5473,32,22.243423402385567,,,
5474,36,23.3539261827849,,,
5475,40,23.529992978754187,,,
5476,72,29.5207054972061,,,
5477,79,24.38776066233755,,,
5478,79,31.73290647708096,,,
5479,79,27.768823231186815,,,
5480,102,22.332025071019775,,,
5481,79,24.236842782447216,,,
5482,84,20.399609751290384,,,
5483,33,26.296337531110225,,,
5484,36,27.4873506922576,,,
5485,79,26.62218891312033,,,
5486,40,24.379116813331265,,,
5487,79,22.94830802054487,,,
5488,83,25.253078888738134,,,
5489,50,31.836207782468996,,,
5490,32,24.365814131789627,,,
5491,36,23.687276300867925,,,
5492,33,23.486444416584895,,,
5493,105,24.110295065808184,,,
5494,105,24.43017920627955,,,
5495,83,22.390663044745413,,,
5496,79,27.675209510164073,,,
5497,52,24.089349222642266,,,
5498,40,24.910340030755428,,,
5499,83,22.042008158246976,,,
5500,36,24.575853743908567,,,
5501,40,25.93287835635301,,,
5502,106,23.789159169305254,,,
5503,105,25.447906666038843,,,
5504,105,25.616812784923972,,,
5505,32,21.930883393270204,,,
5506,32,25.897368151829422,,,
5507,40,26.135630841509258,,,
5508,79,26.499140077122895,,,
5509,32,32.26513298733722,,,
5510,36,28.391144373243588,,,
5511,36,25.825168274413034,,,
5512,105,22.36099376270784,,,
5513,32,27.633918953933282,,,
5514,33,23.133978690561268,,,
5515,32,27.030109010276057,,,
5516,84,23.714088907749854,,,
5517,83,23.864426479014078,,,
5518,83,22.88100687863789,,,
5519,9,26.71409914806327,,,
5520,84,25.889780215770763,,,
5521,40,25.6268437039893,,,
5522,52,24.948229438484137,,,
5523,83,23.11752998949999,,,
5524,33,22.899305361710468,,,
5525,79,29.992491128891896,,,
5526,40,24.188314245181292,,,
5527,79,24.885167718837067,,,
5528,79,21.887928335118886,,,
5529,43,23.05878813644714,,,
5530,32,22.69309283738567,,,
5531,48,30.12932817046832,,,
5532,82,25.99136306573972,,,
5533,40,28.22495538894026,,,
5534,79,24.748455722040937,,,
5535,32,25.306908384698495,,,
5536,32,21.53009360654272,,,
5537,79,22.16566467405436,,,
5538,32,22.755244291865424,,,
5539,36,24.495933925677036,,,
5540,52,24.150623406920182,,,
5541,33,25.023165817003736,,,
5542,32,24.407636650286346,,,
5543,36,27.95862375357167,,,
5544,33,23.887780268730953,,,
5545,101,26.158308807468785,,,
5546,79,26.800936222119038,,,
5547,32,22.546904266673167,,,
5548,33,22.563059085537557,,,
5549,66,34.38151208661589,,,
5550,101,26.296162444148,,,
5551,79,22.166936488830117,,,
5552,40,21.886406438349425,,,
5553,44,31.133913120520212,,,
5554,67,48.664796019101814,,,
5555,40,24.760164197878183,,,
5556,102,25.134264425930375,,,
5557,79,27.61745606639097,,,
5558,40,24.684173305988647,,,
5559,32,25.964828276268985,,,
5560,79,23.323833799322458,,,
5561,36,23.890857389376944,,,
5562,79,27.712404396597687,,,
5563,102,26.992870121340705,,,
5564,52,28.959940293390307,,,
5565,40,24.293511733353135,,,
5566,36,24.871453982913202,,,
5567,83,22.294042800376193,,,
5568,32,24.439647433308203,,,
5569,71,27.590522056953414,,,
5570,79,21.810443939989483,,,
5571,83,25.193177133440454,,,
5572,52,28.717445762281617,,,
5573,79,23.239334133854815,,,
5574,53,27.357309502239406,,,
5575,36,24.46187040428561,,,
5576,79,23.298591465965004,,,
5577,32,23.243631465879737,,,
5578,40,25.1479148122467,,,
5579,32,26.142113449575838,,,
5580,12,27.60238454760158,,,
5581,52,29.880509478215163,,,
5582,40,24.5862749087845,,,
5583,79,21.84510420723203,,,
5584,101,24.701538406314377,,,
5585,83,23.013542085018734,,,
5586,84,27.486191858628754,,,
5587,79,21.739740724643145,,,
5588,40,23.382155364294295,,,
5589,84,23.89259638418764,,,
5590,32,25.377462387785183,,,
5591,83,25.894725370255863,,,
5592,52,28.625902685162927,,,
5593,50,32.99382996420064,,,
5594,44,24.41160707947786,,,
5595,52,28.29282212210623,,,
5596,79,25.413761668458953,,,
5597,32,22.819581867334556,,,
5598,63,33.61141651689731,,,
5599,40,25.491300569091486,,,
5600,83,20.53842933930767,,,
5601,33,22.013610647962025,,,
5602,9,26.812153160324993,,,
5603,33,23.07124945191512,,,
5604,32,26.043394623203348,,,
5605,40,21.899314937138925,,,
5606,52,26.36782183349556,,,
5607,105,24.624737332250934,,,
5608,101,22.120597985366224,,,
5609,83,24.312663701257755,,,
5610,79,21.239295711391136,,,
5611,9,24.973930957714288,,,
5612,32,25.6016969717788,,,
5613,32,22.31798093638366,,,
5614,36,25.923753338272356,,,
5615,83,23.517001762038323,,,
5616,105,21.953983620319146,,,
5617,44,29.11216988650476,,,
5618,50,22.551475868200498,,,
5619,32,19.618675391042007,,,
5620,79,22.025905380986636,,,
5621,79,27.019719548871194,,,
5622,79,22.89513322483829,,,
5623,82,24.85695528368368,,,
5624,105,25.425499669285337,,,
5625,40,23.882055905792782,,,
5626,83,21.43389506097388,,,
5627,32,22.96992011290793,,,
5628,32,28.223782203109632,,,
5629,40,22.42299365057087,,,
5630,101,23.30346009370862,,,
5631,88,35.50193880621866,,,
5632,33,23.351877505619044,,,
5633,36,24.71318996501833,,,
5634,50,24.24005725384415,,,
5635,32,23.054526071503677,,,
5636,33,20.758289831920425,,,
5637,32,27.384944295807788,,,
5638,83,22.604635860959327,,,
5639,33,23.117630402441968,,,
5640,83,23.60424437777208,,,
5641,77,28.082340834346763,,,
5642,83,24.65335041566063,,,
5643,32,23.53073266724666,,,
5644,79,23.631196335822292,,,
5645,79,22.935723361835358,,,
5646,79,27.319081012488287,,,
5647,101,23.086009328423486,,,
5648,79,25.32897009780969,,,
5649,36,26.036037387134414,,,
5650,105,22.551791571625596,,,
5651,40,25.40542280250256,,,
5652,40,22.624098308417604,,,
5653,74,24.13150165098772,,,
5654,74,26.524744053616793,,,
5655,9,25.81221418708794,,,
5656,40,22.21700754895266,,,
5657,101,28.930879613689697,,,
5658,40,24.849176941481,,,
5659,105,22.85841529124676,,,
5660,83,25.689143393800776,,,
5661,79,21.85494495018676,,,
5662,50,23.72855899368234,,,
5663,77,27.659375051228054,,,
5664,32,25.548506668702235,,,
5665,41,36.81526368674702,,,
5666,83,22.432010195953097,,,
5667,34,28.99140941922509,,,
5668,83,26.051348639474977,,,
5669,52,22.758822441819827,,,
5670,52,27.845750902903468,,,
5671,32,23.98884016304214,,,
5672,40,25.05542451852122,,,
5673,52,23.39051199322992,,,
5674,105,22.26832136057703,,,
5675,33,25.233121866501875,,,
5676,32,25.361650122060286,,,
5677,40,23.259564831826715,,,
5678,74,23.722197729233493,,,
5679,33,24.1699714028839,,,
5680,36,24.007338709905767,,,
5681,79,22.455104681279217,,,
5682,84,25.115470115231705,,,
5683,78,26.27240074267211,,,
5684,32,23.464706776447848,,,
5685,51,32.85798632220884,,,
5686,32,25.562178115331992,,,
5687,9,27.11586785618908,,,
5688,105,21.379636213663787,,,
5689,101,26.19255046534963,,,
5690,79,21.81916090634132,,,
5691,83,23.245203439001035,,,
5692,33,28.83224583123491,,,
5693,32,23.39609416239616,,,
5694,32,24.678202310819852,,,
5695,43,25.68734657563619,,,
5696,77,38.00295095509866,,,
5697,40,22.82357789462102,,,
5698,79,23.69803710312338,,,
5699,32,22.93611483299071,,,
5700,32,24.07645538707325,,,
5701,32,22.75213601705631,,,
5702,79,22.961099149220804,,,
5703,32,28.70541851605729,,,
5704,82,25.651453785119692,,,
5705,40,25.00580314481811,,,
5706,83,22.005164873591706,,,
5707,105,26.996713720821568,,,
5708,66,30.593519563052162,,,
5709,106,23.447303789496704,,,
5710,83,22.563865501011495,,,
5711,83,25.611822963356158,,,
5712,9,29.160228674721345,,,
5713,9,28.74404239959845,,,
5714,33,23.98928517565563,,,
5715,33,22.806252621857872,,,
5716,44,29.137087370345732,,,
5717,84,22.989020039581934,,,
5718,84,27.823731824318138,,,
5719,79,20.826505862788306,,,
5720,32,25.949302750747254,,,
5721,33,26.64795995731534,,,
5722,33,27.017700915666737,,,
5723,40,25.5087066524244,,,
5724,51,23.31974849949668,,,
5725,36,26.13502284094909,,,
5726,36,23.69759857048135,,,
5727,36,25.54340035198597,,,
5728,83,25.314387949480377,,,
5729,36,25.137850220526527,,,
5730,32,24.82613185766325,,,
5731,32,37.808428534050734,,,
5732,33,21.446428490099567,,,
5733,84,23.384378606854096,,,
5734,32,23.52420681185845,,,
5735,33,22.073476437389974,,,
5736,83,25.847501041869453,,,
5737,102,25.41414364105843,,,
5738,79,29.727820288741714,,,
5739,32,21.836581133874358,,,
5740,40,23.045745721610444,,,
5741,52,24.034929798974712,,,
5742,105,23.58391016791802,,,
5743,52,29.769652095564645,,,
5744,52,25.894722240150205,,,
5745,40,22.577663600976315,,,
5746,105,24.428567100943912,,,
5747,79,26.04549001241887,,,
5748,32,22.71893029895115,,,
5749,79,25.011523722906382,,,
5750,34,24.99255191507098,,,
5751,83,24.081400340122936,,,
5752,83,24.496074252382115,,,
5753,40,25.472851123496763,,,
5754,40,29.32593179850262,,,
5755,79,22.0989044119586,,,
5756,44,33.67264176945875,,,
5757,40,41.48300032130307,,,
5758,40,23.327529981446443,,,
5759,32,22.324888118683386,,,
5760,74,28.01187588330534,,,
5761,33,31.780771924796063,,,
5762,33,24.099180428147722,,,
5763,83,23.568014284478405,,,
5764,79,23.070327230982972,,,
5765,83,27.068852389748933,,,
5766,79,22.949070300734128,,,
5767,52,23.189569361642693,,,
5768,105,24.237819374162445,,,
5769,79,22.74176025832391,,,
5770,40,28.679568652479976,,,
5771,32,22.714030256082253,,,
5772,105,26.073153038199628,,,
5773,83,23.5712555586145,,,
5774,83,25.00746124066116,,,
5775,40,27.26999712739706,,,
5776,40,25.100677202980155,,,
5777,51,24.925492367089316,,,
5778,74,27.87178850424198,,,
5779,32,21.947221722531076,,,
5780,83,24.095838143732944,,,
5781,36,21.181712202033996,,,
5782,106,25.631708091378897,,,
5783,52,24.505938066744676,,,
5784,33,22.172840614994794,,,
5785,36,24.347225496719844,,,
5786,33,24.580069524781145,,,
5787,43,24.101907320959363,,,
5788,84,30.773282399057543,,,
5789,84,24.005188731721272,,,
5790,43,34.892065369469314,,,
5791,83,23.280263325406516,,,
5792,79,24.709741074408033,,,
5793,105,26.58326310213323,,,
5794,102,26.272162600714914,,,
5795,33,24.680215256396693,,,
5796,52,26.523879003999497,,,
5797,83,21.567133506453676,,,
5798,101,25.234677896554224,,,
5799,50,25.28881480955347,,,
5800,32,23.125532223152536,,,
5801,79,24.421765724295895,,,
5802,52,33.18698197330504,,,
5803,33,24.28964474943211,,,
5804,33,22.72222154335004,,,
5805,102,22.44280251181636,,,
5806,40,28.096662623904013,,,
5807,12,27.68220601345884,,,
5808,101,22.770764830526726,,,
5809,83,27.301115295391416,,,
5810,40,26.459905547420487,,,
5811,36,25.31405298112177,,,
5812,32,21.9776096658149,,,
5813,32,26.108302073353517,,,
5814,32,24.290608229387605,,,
5815,84,23.78552310324502,,,
5816,55,29.13362146639011,,,
5817,79,21.696125321136762,,,
5818,40,22.089972045640735,,,
5819,36,26.410804410978578,,,
5820,83,22.75231795481953,,,
5821,43,27.96108781722439,,,
5822,79,25.379923256653143,,,
5823,79,21.712210469411758,,,
5824,36,23.252120934274455,,,
5825,79,23.05035479038338,,,
5826,33,21.343059421921236,,,
5827,36,26.33498013100154,,,
5828,83,24.228449234741813,,,
5829,33,24.11950245617217,,,
5830,79,21.882831779348233,,,
5831,32,33.17032541411091,,,
5832,32,27.26256328558977,,,
5833,83,22.279004317860693,,,
5834,79,23.314672095953625,,,
5835,52,24.576449016032385,,,
5836,32,25.597566754599377,,,
5837,101,23.272936134725292,,,
5838,71,29.15437331172611,,,
5839,34,29.700416314089523,,,
5840,32,25.872935405178417,,,
5841,83,21.560589465992102,,,
5842,83,24.165770486771763,,,
5843,40,23.19324943227475,,,
5844,84,22.690741847873532,,,
5845,36,24.825341618291233,,,
5846,32,27.639919995096093,,,
5847,84,25.934907926753006,,,
5848,9,27.14674359732852,,,
5849,105,27.216056586554277,,,
5850,79,22.991738402210725,,,
5851,105,24.067771180384597,,,
5852,79,22.741007024327438,,,
5853,82,25.622530978338084,,,
5854,83,23.476732456033318,,,
5855,32,23.264179545457633,,,
5856,32,22.635890601955584,,,
5857,52,24.94893860984619,,,
5858,105,26.06044948524548,,,
5859,52,28.267895623406943,,,
5860,32,28.2800535298122,,,
5861,40,26.176030829801896,,,
5862,32,23.37788936774817,,,
5863,36,26.846883330586934,,,
5864,83,23.510341292364732,,,
5865,79,23.790493327711484,,,
5866,105,25.66220355593362,,,
5867,32,25.344669263219657,,,
5868,83,21.769458051462063,,,
5869,52,26.789479302544713,,,
5870,105,25.619016933993482,,,
5871,9,26.18221261609281,,,
5872,40,25.628740998008364,,,
5873,9,26.566484438530182,,,
5874,79,27.80117159956821,,,
5875,36,22.791168262534203,,,
5876,101,24.523474145939574,,,
5877,52,27.56485892220121,,,
5878,33,22.053537550525455,,,
5879,32,27.36097585397488,,,
5880,79,21.93136015041559,,,
5881,52,27.92296442167546,,,
5882,106,25.164444559460915,,,
5883,74,26.15428101837149,,,
5884,83,21.921122196639327,,,
5885,83,23.61265415780663,,,
5886,66,25.742663063748086,,,
5887,40,21.982009260608372,,,
5888,85,32.88104048131641,,,
5889,52,24.292413897365908,,,
5890,83,20.578709343908887,,,
5891,83,21.886594500325966,,,
5892,74,25.12549010919844,,,
5893,51,23.957803430810284,,,
5894,32,23.72760045412978,,,
5895,32,22.72074246928255,,,
5896,32,29.801824780585342,,,
5897,32,27.225681597820483,,,
5898,36,23.93193104347067,,,
5899,105,22.13680975439021,,,
5900,33,22.77172187905159,,,
5901,106,24.92575215349852,,,
5902,79,26.823336138439817,,,
5903,9,28.271367613813602,,,
